Pclass,Sex,Cabin,Embarked,Age,SibSp,Parch,Fare,Survived
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,1.0,4,1,39.6875,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,9.0,0,2,20.525,1
1.0146715831544408,1.5280538487786721,1.6108988330737752,-0.19390306656745915,34.9390243902439,0,1,55.0,1
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,45.0,1,4,27.9,0
1.0146715831544408,-0.9835168255543433,0.653786106679365,-0.19390306656745915,44.575,0,0,25.925,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,28.0,0,0,56.4958,0
1.0146715831544408,-0.9835168255543433,1.5419059615868236,-0.19390306656745915,61.0,0,0,33.5,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,0.022514329837507084,4.0,4,1,29.125,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,1.0,1,1,11.1333,1
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,21.0,0,0,7.925,0
1.0146715831544408,-0.9835168255543433,0.3379331572608877,0.686575929502356,56.0,0,0,30.6958,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,18.0,1,1,7.8542,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,27.25581395348837,3,1,25.4667,0
1.0146715831544408,1.5280538487786721,0.653786106679365,0.686575929502356,50.0,0,0,28.7125,0
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,30.0,0,0,13.0,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,36.0,0,0,0.0,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,23.818181818181817,8,2,69.55,0
0.3626616900366113,-0.9835168255543433,0.3015655130900127,0.686575929502356,33.36904761904762,0,0,15.05,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,9.0,4,2,31.3875,0
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,1.0,2,1,39.0,1
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,4.0,0,2,22.025,1
1.0146715831544408,-0.9835168255543433,0.3379331572608877,-0.19390306656745915,44.575,0,0,50.0,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,0.022514329837507084,19.329787234042552,1,0,15.5,1
1.0146715831544408,-0.9835168255543433,0.653786106679365,-0.19390306656745915,45.0,0,0,26.55,1
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,0.022514329837507084,40.0,1,1,15.5,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,36.0,0,0,7.8958,0
0.3626616900366113,1.5280538487786721,0.3015655130900127,-0.19390306656745915,32.0,0,0,13.0,1
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,19.0,0,0,13.0,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,19.0,1,0,7.8542,1
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,3.0,1,1,26.0,1
1.0146715831544408,1.5280538487786721,1.5419059615868236,0.686575929502356,44.0,0,0,27.7208,1
1.0146715831544408,1.5280538487786721,1.5419059615868236,0.686575929502356,58.0,0,0,146.5208,1
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,0.022514329837507084,27.25581395348837,0,0,7.75,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,42.0,0,1,8.4042,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,0.022514329837507084,19.329787234042552,0,0,7.75,1
0.3626616900366113,1.5280538487786721,0.3015655130900127,-0.19390306656745915,24.0,0,0,13.0,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,28.0,0,0,9.5,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,27.25581395348837,8,2,69.55,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,34.0,0,0,6.4958,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,0.686575929502356,45.5,0,0,7.225,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,18.0,0,0,8.05,1
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,2.0,0,1,10.4625,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,32.0,1,0,15.85,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,0.686575929502356,26.0,0,0,18.7875,1
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,0.022514329837507084,16.0,0,0,7.75,1
1.0146715831544408,-0.9835168255543433,0.3379331572608877,0.686575929502356,40.0,0,0,31.0,1
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,24.0,0,0,7.05,0
0.3626616900366113,1.5280538487786721,0.3015655130900127,-0.19390306656745915,35.0,0,0,21.0,1
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,22.0,0,0,7.25,0
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,30.0,0,0,13.0,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,0.022514329837507084,27.25581395348837,1,0,7.75,0
1.0146715831544408,1.5280538487786721,1.6108988330737752,0.686575929502356,31.0,1,0,113.275,1
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,27.0,0,0,7.925,1
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,42.0,1,0,27.0,0
1.0146715831544408,1.5280538487786721,1.6108988330737752,0.686575929502356,32.0,0,0,76.2917,1
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,30.0,0,0,10.5,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,16.0,0,0,8.05,1
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,27.0,0,0,13.0,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,51.0,0,0,8.05,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,27.25581395348837,0,0,7.8958,0
1.0146715831544408,-0.9835168255543433,0.653786106679365,-0.19390306656745915,38.0,1,0,90.0,1
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,22.0,0,0,9.35,0
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,19.0,0,0,10.5,1
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,20.5,0,0,7.25,0
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,18.0,0,0,13.0,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,23.818181818181817,3,1,25.4667,0
1.0146715831544408,1.5280538487786721,0.653786106679365,-0.19390306656745915,35.0,1,0,83.475,1
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,29.0,0,0,7.775,0
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,59.0,0,0,13.5,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,5.0,4,2,31.3875,1
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,24.0,0,0,10.5,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,23.818181818181817,0,0,7.55,0
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,44.0,1,0,26.0,0
0.3626616900366113,1.5280538487786721,0.3015655130900127,-0.19390306656745915,8.0,0,2,26.25,1
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,19.0,0,0,10.5,0
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,33.0,0,0,12.275,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,0.686575929502356,23.818181818181817,1,0,14.4542,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,0.022514329837507084,19.329787234042552,1,0,15.5,1
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,29.0,0,0,10.5,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,22.0,0,0,7.125,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,0.686575929502356,30.0,0,0,7.225,0
1.0146715831544408,-0.9835168255543433,0.653786106679365,0.022514329837507084,44.0,2,0,90.0,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,25.0,0,0,7.775,0
0.3626616900366113,1.5280538487786721,0.3015655130900127,-0.19390306656745915,24.0,0,2,14.5,1
1.0146715831544408,-0.9835168255543433,1.6108988330737752,-0.19390306656745915,37.0,1,1,52.5542,1
0.3626616900366113,-0.9835168255543433,0.3015655130900127,-0.19390306656745915,54.0,1,0,26.0,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,27.25581395348837,0,0,7.25,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,29.0,1,1,10.4625,0
1.0146715831544408,-0.9835168255543433,0.653786106679365,-0.19390306656745915,62.0,0,0,26.55,0
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,-0.19390306656745915,30.0,1,0,16.1,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,-0.19390306656745915,41.0,0,2,20.2125,0
-0.6683058112762066,1.5280538487786721,-0.6998053843587746,0.686575929502356,29.0,0,2,15.2458,1
1.0146715831544408,1.5280538487786721,0.653786106679365,0.686575929502356,34.9390243902439,0,0,79.2,1
1.0146715831544408,1.5280538487786721,1.5419059615868236,-0.19390306656745915,30.0,0,0,86.5,1
1.0146715831544408,1.5280538487786721,0.653786106679365,0.686575929502356,35.0,0,0,512.3292,1
0.3626616900366113,1.5280538487786721,0.3015655130900127,-0.19390306656745915,50.0,0,1,26.0,1
-0.6683058112762066,-0.9835168255543433,-0.6998053843587746,0.022514329837507084,27.25581395348837,0,0,7.75,0
